TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AccountBalance_Binned,Target
75756.458,Debit,Omaha,ATM,3490.0,Retired,11029.999999999998,5.0,87616810.24739999,1,1
866706.4280000001,Debit,Houston,Online,2064.0,Engineer,4360.0,5.0,65183132.62959999,0,3
681192.01,Credit,Fort Worth,Online,1630.0,Student,9580.0,5.0,2759290.2177999998,0,3
820673.2165,Debit,Raleigh,ATM,2684.0,Engineer,68450.0,5.0,36352010.5096,0,2
489038.37100000004,Debit,Boston,Branch,1444.0,Student,29590.0,5.0,10412331.575999998,0,0
37379.458,Debit,Dallas,ATM,1692.0,Engineer,33070.0,5.0,70509749.38659999,0,0
364907.9645,Debit,Baltimore,ATM,3056.0,Doctor,76860.0,5.0,191818555.299,2,0
396492.2355,Credit,Oklahoma City,Online,3676.0,Retired,37130.0,5.0,113458005.16219997,1,1
178875.457,Debit,Charlotte,Online,3242.0,Retired,15090.000000000002,5.0,15094487.9562,0,0
1051491.683,Debit,Oklahoma City,ATM,1754.0,Student,49600.0,5.0,20210747.609599996,0,1
1230098.241,Debit,Colorado Springs,ATM,1444.0,Student,7260.000000000001,5.0,23834572.7062,0,0
603574.5275,Credit,Dallas,Branch,1692.0,Student,5519.999999999999,9.0,16452139.2486,0,0
1605022.3425,Debit,Virginia Beach,Online,3800.0,Retired,18280.0,5.0,25764978.4886,0,2
2101313.7065,Debit,San Francisco,ATM,1816.0,Engineer,15090.000000000002,5.0,129315717.39779997,1,2
363526.3925,Credit,Boston,Branch,3304.0,Doctor,17990.0,5.0,187130894.52499998,2,0
176227.44400000002,Credit,Mesa,Branch,4172.000000000001,Retired,23210.0,5.0,25475179.593399998,0,1
1169577.712,Debit,Washington,ATM,4854.000000000001,Retired,49020.0,5.0,51845986.452199996,0,2
1648868.065,Credit,Colorado Springs,Branch,4854.000000000001,Retired,19730.000000000004,5.0,17060449.1472,0,0
191904.44850000003,Debit,Philadelphia,ATM,3118.0,Doctor,18280.0,5.0,95108885.27879998,1,1
55224.763000000006,Credit,Tucson,Online,2498.0,Doctor,14800.000000000002,5.0,10124466.656999998,0,2
213146.11800000002,Debit,Chicago,Online,4358.000000000001,Doctor,24080.0,5.0,104692778.72159998,1,0
903701.8559999999,Credit,Indianapolis,Online,4296.000000000001,Doctor,35969.99999999999,9.0,193264276.8922,2,3
100221.7955,Credit,San Francisco,Branch,1754.0,Student,27850.0,5.0,1562307.7173999997,0,2
150860.247,Debit,Oklahoma City,Branch,2002.0,Doctor,15090.000000000002,5.0,20245112.878999997,0,1
91702.1015,Debit,Denver,Branch,1568.0,Student,10740.0,5.0,24545532.110799998,0,3
640838.5945,Debit,Fresno,Branch,3242.0,Doctor,13060.0,5.0,77914944.25639997,1,3
59235.1595,Debit,Fresno,ATM,2064.0,Doctor,85560.0,5.0,213461236.65099996,2,3
1363208.8654999998,Debit,San Diego,Online,4172.000000000001,Retired,33360.0,5.0,83689945.95699999,1,2
422588.5955,Debit,Milwaukee,ATM,2560.0,Engineer,13930.0,5.0,51146630.9048,0,1
52346.488000000005,Debit,Atlanta,ATM,1816.0,Doctor,27850.0,5.0,158708733.98759997,2,0
194801.912,Debit,Tucson,ATM,3056.0,Engineer,28430.0,5.0,30034751.636000004,0,2
312101.2125,Debit,New York,ATM,3676.0,Engineer,42640.0,5.0,141343264.153,1,1
20186.561999999998,Debit,Kansas City,ATM,3428.0,Retired,8710.0,5.0,36790130.50259999,0,3
519471.33200000005,Debit,Los Angeles,Branch,2374.0,Doctor,10740.0,5.0,97033191.59779999,1,3
475069.14300000004,Debit,San Antonio,ATM,2436.0,Engineer,44089.99999999999,5.0,11585213.7576,0,2
690114.6625,Credit,Jacksonville,Online,1568.0,Student,83820.0,5.0,3265991.9821999995,0,3
210901.0635,Debit,Seattle,Branch,2374.0,Doctor,26110.0,5.0,191851432.89439997,2,2
413934.58200000005,Credit,Columbus,Branch,1878.0,Engineer,39740.0,5.0,129384745.4714,1,0
941695.086,Debit,Columbus,Online,4110.000000000001,Retired,45250.0,5.0,95421148.05139998,1,0
430359.938,Debit,Chicago,Online,3986.0000000000005,Retired,19730.000000000004,5.0,85801847.96739998,1,0
1168176.9515,Debit,Fort Worth,Online,3428.0,Engineer,45540.0,5.0,44498959.6358,0,3
1612141.276,Credit,Colorado Springs,Branch,1258.0,Student,19730.000000000004,5.0,18399058.212399997,0,0
390179.21900000004,Debit,Phoenix,ATM,3738.0,Doctor,19150.0,5.0,202130218.86259997,2,1
174385.348,Debit,Colorado Springs,ATM,1630.0,Engineer,82370.0,5.0,105883066.689,1,0
115342.33350000001,Credit,Albuquerque,Branch,3800.0,Retired,35390.0,5.0,107646257.91379999,1,0
755873.652,Debit,Memphis,Branch,4482.000000000001,Retired,13640.0,5.0,108877605.6836,1,1
37206.7615,Debit,Colorado Springs,ATM,2684.0,Doctor,13060.0,5.0,146500286.07399997,1,0
1069586.4385,Credit,Washington,Online,4978.000000000001,Retired,14220.0,5.0,44165423.12499999,0,2
109509.0295,Credit,Boston,Online,1940.0,Doctor,28720.0,5.0,138706510.75539997,1,0
758464.0995,Credit,Miami,Online,1134.0,Student,48440.0,5.0,26243860.749199998,0,1
554643.8525,Debit,New York,ATM,4668.000000000001,Retired,33650.0,5.0,84551904.27259998,1,1
88478.4335,Debit,San Francisco,Online,2064.0,Doctor,67580.0,5.0,77741927.77019998,1,2
643774.4349999999,Debit,Sacramento,ATM,3924.0,Retired,13640.0,5.0,95886641.24599998,1,2
744648.3795,Debit,Seattle,Online,1506.0,Student,19730.000000000004,5.0,4310041.5954,0,2
999452.471,Credit,Sacramento,Online,3180.0,Engineer,19150.0,5.0,136877118.03759998,1,2
1510921.9385,Debit,Memphis,Online,1568.0,Student,11320.0,5.0,4476066.0138,0,1
60827.80499999999,Credit,Raleigh,ATM,2994.0,Doctor,35100.0,5.0,11066908.135999998,0,2
42790.615000000005,Debit,Philadelphia,ATM,1320.0,Student,26110.0,5.0,17857396.108999997,0,1
389757.07200000004,Debit,San Jose,ATM,3490.0,Retired,52500.0,5.0,23243371.0586,0,2
606241.7289999999,Credit,Raleigh,Branch,3056.0,Doctor,49890.0,5.0,114844219.79539996,1,2
368860.7955,Debit,Albuquerque,Online,3366.0,Engineer,11320.0,13.0,38838360.065799996,0,0
2898826.1435000002,Debit,Oklahoma City,Online,4110.000000000001,Retired,14800.000000000002,5.0,30646483.184799995,0,1
499.161,Debit,Oklahoma City,Online,1258.0,Student,50180.0,5.0,27279133.0858,0,1
404436.27450000006,Debit,Mesa,ATM,4420.000000000001,Retired,46700.0,5.0,80284660.17099997,1,1
780300.6124999999,Debit,Mesa,ATM,3552.0,Doctor,31040.0,5.0,193333751.26799998,2,1
811481.9249999999,Debit,Tucson,ATM,2498.0,Engineer,32200.0,5.0,113307750.08819999,1,2
39566.947,Credit,Philadelphia,ATM,2188.0,Doctor,65260.0,5.0,185971252.64199996,2,1
334628.5115,Debit,San Francisco,ATM,1196.0,Student,10450.0,5.0,16767377.369199997,0,2
15082.421,Credit,Sacramento,Branch,4730.000000000001,Retired,26400.0,5.0,53883355.99519999,0,2
105249.18250000001,Credit,San Francisco,Branch,3614.0,Retired,11610.0,5.0,40575665.763,0,2
392788.85500000004,Debit,Oklahoma City,Branch,3056.0,Doctor,27560.0,21.0,76124826.13219999,1,1
31757.2275,Debit,Tucson,Branch,1630.0,Engineer,46120.0,5.0,90596323.73459998,1,2
175229.642,Debit,Milwaukee,Branch,3614.0,Engineer,22340.0,5.0,38948894.243999995,0,1
95213.597,Debit,Portland,ATM,3428.0,Engineer,32200.0,5.0,57147907.82079999,0,2
934787.226,Credit,Los Angeles,Branch,1754.0,Student,24370.000000000004,5.0,4778658.9054,0,3
778285.8200000001,Debit,Tucson,Online,2312.0,Engineer,12770.0,5.0,145118683.23019996,1,2
984274.3675,Debit,Columbus,Branch,3552.0,Engineer,41480.0,5.0,142586513.3148,1,0
663807.2289999999,Debit,Portland,ATM,1940.0,Doctor,47280.0,5.0,113428697.98439999,1,2
684185.416,Debit,New York,Online,2932.0,Engineer,15090.000000000002,5.0,36979660.1702,0,1
19783.6035,Debit,Louisville,Online,2250.0,Engineer,81210.0,5.0,31805083.696,0,1
406201.61650000006,Debit,Atlanta,Branch,1878.0,Doctor,32200.0,5.0,95402403.35899998,1,0
425006.34650000004,Credit,Oklahoma City,Branch,1444.0,Student,56850.0,5.0,10521675.615,0,1
533881.8955,Debit,Fresno,Online,2994.0,Engineer,24080.0,5.0,123485076.68959999,1,3
224275.448,Debit,Memphis,ATM,2808.0,Doctor,76280.0,5.0,114808961.92159997,1,1
630860.5745,Credit,San Diego,Online,2436.0,Doctor,71640.0,5.0,103646795.13219997,1,2
148768.7005,Debit,Louisville,Branch,3366.0,Retired,15960.0,5.0,76743252.21399999,1,1
809256.059,Debit,San Jose,Online,4172.000000000001,Doctor,29880.0,5.0,178984242.93359998,2,2
601924.3165,Debit,Oklahoma City,Branch,4544.000000000001,Retired,44089.99999999999,5.0,105530934.2532,1,1
790029.182,Debit,Washington,Branch,1816.0,Doctor,44380.0,5.0,127045378.10639998,1,2
976176.8205,Debit,Chicago,Branch,3676.0,Retired,25820.0,5.0,113666874.59179997,1,0
293737.8180000001,Debit,Omaha,ATM,1506.0,Student,58300.0,5.0,19223973.4454,0,1
44152.9985,Debit,Las Vegas,Branch,3924.0,Retired,48150.0,5.0,88646875.72499998,1,3
132938.188,Debit,Los Angeles,Online,1568.0,Student,37420.0,5.0,10543841.957599998,0,3
98341.32250000001,Credit,Austin,Branch,1754.0,Student,19150.0,5.0,25951086.506,0,0
782219.4624999999,Debit,Denver,ATM,1568.0,Student,76280.0,5.0,4073055.1271999995,0,3
881232.1225,Debit,Tucson,Branch,1568.0,Student,17120.000000000004,5.0,1945383.7723999997,0,2
578648.666,Debit,Seattle,Branch,3056.0,Doctor,34230.0,5.0,154563479.15399998,2,2
33906.3395,Debit,San Diego,Online,3924.0,Doctor,26400.0,5.0,15593602.5832,0,2
10150.9765,Credit,San Francisco,Online,2002.0,Doctor,38290.0,5.0,191860656.4732,2,2
770169.0845,Debit,Los Angeles,Branch,2684.0,Engineer,72800.0,5.0,122116416.6096,1,3
279001.05000000005,Debit,Tucson,Online,2374.0,Engineer,6970.0,5.0,78021015.41259998,1,2
1067533.269,Debit,Seattle,Online,2312.0,Doctor,13349.999999999998,5.0,177556075.89359996,2,2
65836.0035,Debit,Philadelphia,ATM,1506.0,Student,72800.0,5.0,22088489.732399996,0,1
1497835.3815000001,Credit,Tucson,Online,1444.0,Student,42060.0,5.0,96897366.96159999,1,2
542363.2124999999,Debit,Fort Worth,ATM,2188.0,Doctor,46700.0,5.0,205316221.50099996,2,3
585767.5995,Debit,Las Vegas,Online,4234.000000000001,Doctor,42640.0,5.0,192782568.05099997,2,3
356541.7785000001,Debit,Austin,Online,2002.0,Doctor,33650.0,5.0,142648846.85539997,1,0
126663.54850000002,Debit,Milwaukee,Online,3056.0,nan,51920.0,5.0,51711500.72259999,0,1
859549.1174999999,Debit,Tucson,Branch,1816.0,Engineer,21760.0,5.0,112236178.50599997,1,2
535935.0650000001,Debit,Oklahoma City,ATM,1196.0,Student,13930.0,5.0,17757126.881399997,0,1
1172705.4375,Debit,Detroit,ATM,1692.0,Student,35100.0,5.0,13282501.024199998,0,3
528067.7799999999,Debit,New York,Online,3366.0,Engineer,23500.0,5.0,18300276.6588,0,1
820865.1015,Debit,San Jose,Branch,1134.0,Student,54820.0,5.0,22012767.1258,0,2
900190.3605,Credit,San Antonio,ATM,3366.0,Doctor,40320.0,5.0,18823342.837199997,0,2
197277.2285,Debit,Seattle,Branch,4730.000000000001,Retired,13640.0,5.0,48035160.733799994,0,2
43385.4585,Debit,Seattle,Online,1196.0,Student,42060.0,5.0,16538126.8058,0,2
131019.338,Debit,Boston,Online,3490.0,Engineer,84980.0,5.0,47801447.148399994,0,0
64569.5625,Credit,New York,Online,3924.0,Doctor,42350.0,5.0,189231192.67819998,2,1
695928.778,Credit,Miami,ATM,3924.0,Retired,39740.0,5.0,30360105.939799998,0,1
140517.6455,Debit,San Francisco,Branch,1258.0,Student,49890.0,5.0,19486399.139,0,2
1255868.3965,Credit,Austin,Online,1568.0,Student,30170.0,5.0,2448961.4214,0,0
35614.116,Credit,Memphis,Branch,3056.0,Engineer,46700.0,5.0,62934215.843799986,0,1
746528.8525,Debit,Dallas,ATM,1692.0,Student,11900.0,5.0,11321300.389999999,0,0
128390.5135,Debit,Seattle,ATM,2436.0,Doctor,24660.0,5.0,12959229.464,0,2
643736.0580000001,Debit,Oklahoma City,Branch,2808.0,Engineer,44960.0,5.0,44974866.54839999,0,1
73185.19900000001,Debit,Albuquerque,Online,1196.0,Student,50470.0,5.0,16650297.4254,0,0
2066563.333,Debit,Detroit,Branch,3738.0,Doctor,50180.0,5.0,176047425.69019997,2,3
690824.637,Debit,Dallas,Online,4234.000000000001,Retired,19730.000000000004,5.0,95220014.52659999,1,0
1089350.5935000002,Debit,Memphis,Online,3924.0,Doctor,23210.0,5.0,206552329.82759997,2,1
418674.1415,Debit,Austin,ATM,1196.0,Student,53660.0,5.0,9236027.7442,0,0
402939.5715000001,Debit,Denver,ATM,1196.0,Student,11610.0,5.0,28831372.1374,0,3
21145.987,Debit,Tucson,Branch,1196.0,Student,81210.0,5.0,14353031.234599998,0,2
160089.91550000003,Debit,New York,Online,3490.0,Retired,31620.0,5.0,27821985.328399997,0,1
661945.9445000001,Debit,Austin,Online,2126.0,Doctor,30750.0,5.0,82981664.36559997,1,0
330598.9265,Debit,El Paso,ATM,2250.0,Engineer,82080.0,5.0,129439640.64199997,1,3
375212.189,Debit,Omaha,Online,3738.0,Retired,73960.0,5.0,41575531.458399996,0,1
194245.4455,Debit,Colorado Springs,Online,2808.0,Engineer,25240.0,5.0,91785272.79539998,1,0
346275.93100000004,Debit,Fresno,ATM,1568.0,Student,9870.0,5.0,12373829.744999997,0,3
1328899.8275,Debit,Charlotte,Branch,3304.0,Retired,31620.0,5.0,36471321.96439999,0,0
282666.05350000004,Credit,Mesa,Online,2126.0,Doctor,26689.999999999993,5.0,202703419.65479997,2,1
206238.258,Debit,Los Angeles,Branch,1258.0,Student,29880.0,5.0,20520927.6386,0,3
3513452.987,Credit,Columbus,Online,3862.0,Doctor,24080.0,5.0,171053006.53739998,2,0
156405.72350000002,Debit,Washington,Branch,1568.0,Student,28140.0,5.0,12875770.952599997,0,2
701301.5580000001,Credit,Seattle,Online,4730.000000000001,Retired,62649.99999999999,5.0,106330112.72599998,1,2
942347.495,Credit,Houston,Online,2188.0,Engineer,36260.0,5.0,116542250.89899999,1,3
868855.54,Debit,Los Angeles,Branch,4978.000000000001,Retired,43800.0,5.0,72013490.26579998,0,3
1237735.264,Debit,Memphis,Branch,4358.000000000001,Retired,22630.0,5.0,109514776.45779999,1,1
324823.188,Debit,Philadelphia,Branch,2808.0,Doctor,33070.0,5.0,76294569.73559998,1,1
169664.977,Debit,El Paso,ATM,3862.0,Doctor,26400.0,5.0,184195713.723,2,3
298439.0005,Debit,Baltimore,ATM,1816.0,Engineer,19150.0,5.0,59626819.007,0,0
1903154.0670000003,Debit,Milwaukee,Online,2684.0,Engineer,87010.0,5.0,51966488.0462,0,1
75295.93400000001,Debit,Dallas,ATM,4792.000000000001,Retired,30750.0,5.0,96139694.59339999,1,0
291684.6485,Debit,Fort Worth,ATM,2622.0,Engineer,32200.0,13.0,68806808.95879999,0,3
151148.0745,Credit,Las Vegas,ATM,2994.0,Engineer,14510.000000000002,5.0,96261088.79179998,1,3
50849.785,Debit,Indianapolis,Online,2994.0,Engineer,51920.0,5.0,72224144.90419999,0,3
160454.497,Debit,Raleigh,ATM,2994.0,Doctor,42350.0,5.0,188223888.61279997,2,2
273973.66300000006,Debit,San Diego,Branch,4234.000000000001,Doctor,43510.0,5.0,174145434.48119995,2,2
107436.67150000001,Debit,El Paso,ATM,2188.0,Doctor,27560.0,5.0,13874297.7414,0,3
1486111.208,Debit,Louisville,Branch,3800.0,Doctor,9000.0,5.0,172772311.37919998,2,1
202189.48450000002,Debit,Sacramento,ATM,1568.0,Student,46410.0,5.0,15896641.776999999,0,2
228017.2055,Debit,Virginia Beach,Online,1754.0,Student,85560.0,5.0,24045376.111999996,0,2
88689.507,Debit,San Jose,Branch,1444.0,Student,62940.0,5.0,7011211.2771999985,0,2
1265884.7935000001,Credit,San Jose,Branch,1320.0,Student,42930.0,5.0,1589829.6863999998,0,2
725267.9945,Debit,Miami,Online,4482.000000000001,Retired,46410.0,5.0,36553739.103999995,0,1
218941.04499999998,Debit,Boston,Branch,4296.000000000001,Retired,42930.0,5.0,87506871.13879998,1,0
21683.265000000003,Credit,Louisville,Online,3428.0,Retired,11900.0,5.0,28845951.3426,0,1
183250.435,Debit,Omaha,Online,3552.0,Retired,4940.0,5.0,60683662.6166,0,1
251235.29050000006,Credit,Houston,Branch,1754.0,Engineer,43220.0,5.0,12795882.858799998,0,3
523788.74450000003,Debit,Boston,Online,4234.000000000001,Retired,50470.0,5.0,116206929.1794,1,0
140747.9075,Debit,San Francisco,Branch,1506.0,Student,13640.0,5.0,17582027.651599996,0,2
57450.62900000001,Debit,San Francisco,ATM,3614.0,Doctor,70480.0,5.0,162387751.78959998,2,2
589547.734,Debit,San Jose,ATM,1196.0,Student,39450.0,9.0,24854968.3028,0,2
96940.562,Debit,Boston,Online,1258.0,Student,40610.0,5.0,16679753.3706,0,0
1574339.931,Credit,Fort Worth,Online,3304.0,Engineer,70480.0,5.0,83635050.78639998,1,3
293718.62950000004,Debit,Detroit,ATM,3490.0,Engineer,33650.0,5.0,132007812.26819998,1,3
101584.179,Debit,Tucson,Branch,2560.0,Doctor,42350.0,5.0,104002200.45079999,1,2
737625.3885,Debit,Jacksonville,ATM,3738.0,Engineer,18860.0,5.0,116508183.16439998,1,3
451735.927,Debit,Phoenix,Branch,3180.0,Retired,50760.0,5.0,91837638.92019998,1,1
219190.49550000002,Debit,Dallas,ATM,3490.0,Doctor,18570.0,5.0,141682007.52279997,1,0
24216.147,Debit,El Paso,Branch,2064.0,Doctor,17700.000000000004,5.0,95515764.11779998,1,3
1913803.6845,Debit,Fort Worth,ATM,1444.0,Student,42060.0,5.0,17050184.196599998,0,3
716729.112,Debit,Colorado Springs,ATM,2188.0,Engineer,68160.0,5.0,95663638.91339998,1,0
644829.8025,Debit,San Antonio,Branch,1754.0,Student,47570.0,5.0,24324314.986999996,0,2
704083.8905,Debit,Houston,Online,4110.000000000001,Retired,9580.0,5.0,99641381.65459998,1,3
215429.5495,Debit,Seattle,Branch,3614.0,Doctor,29590.0,5.0,109640038.60859999,1,2
949754.2559999998,Debit,Sacramento,ATM,2498.0,Engineer,38290.0,5.0,102704353.65319999,1,2
1077588.043,Debit,Sacramento,Online,4048.0000000000005,Doctor,6679.999999999999,5.0,174784836.76639998,2,2
846097.979,Debit,San Antonio,Online,2622.0,Doctor,42930.0,5.0,108648355.12019998,1,2
137965.575,Debit,Los Angeles,Branch,1816.0,Doctor,14800.000000000002,5.0,157981410.16899997,2,3
492492.30100000004,Credit,Raleigh,Online,3366.0,Retired,39740.0,5.0,26696411.179999996,0,2
319584.72750000004,Credit,Houston,Branch,3676.0,Doctor,28720.0,5.0,192954543.16539997,2,3
530101.7609999999,Debit,Louisville,Branch,3490.0,Doctor,41480.0,5.0,1798550.3485999994,0,1
68042.681,Debit,Indianapolis,ATM,4172.000000000001,Doctor,47570.0,5.0,84683117.1194,1,3
73185.19900000001,Debit,Portland,Branch,3118.0,Engineer,47860.0,5.0,146980358.4738,1,2
971437.2609999998,Credit,Baltimore,ATM,3986.0000000000005,Retired,24950.0,5.0,93227423.97099999,1,0
1412887.8920000002,Debit,Indianapolis,Online,1940.0,Doctor,8130.0,5.0,212275560.473,2,3
747258.0155,Credit,Austin,ATM,3242.0,Engineer,43800.0,5.0,95952545.20419998,1,0
49084.443,Debit,Omaha,ATM,3738.0,Engineer,48150.0,5.0,100290305.05339998,1,1
855999.245,Debit,Seattle,ATM,1568.0,Student,70480.0,5.0,15002400.9356,0,2
283491.15900000004,Debit,Raleigh,Branch,1444.0,Student,4360.0,5.0,25465807.247199997,0,2
2357902.3285,Debit,San Francisco,ATM,1630.0,Student,73670.0,5.0,27090644.79,0,2
88708.6955,Debit,Fresno,Online,4792.000000000001,Retired,81790.0,5.0,75986769.98499998,1,3
509205.4845,Debit,Washington,Branch,2064.0,Engineer,22340.0,5.0,77804707.61299999,1,2
657340.7045,Debit,Boston,Online,1258.0,Student,26400.0,5.0,5045696.3884000005,0,0
800659.611,Credit,New York,Online,2002.0,Doctor,13060.0,5.0,155350161.16519997,2,1
64531.18550000001,Debit,Columbus,Online,3924.0,Retired,22049.999999999993,5.0,64333075.705999985,0,0
123919.59300000001,Debit,El Paso,Branch,3428.0,Retired,50180.0,5.0,93608863.58459999,1,3
44575.145500000006,Credit,Miami,Branch,1320.0,Student,35390.0,5.0,4002093.0774,0,1
535129.1479999999,Debit,Kansas City,Branch,3986.0000000000005,Doctor,51920.0,9.0,19847011.3166,0,3
547812.7465,Credit,Charlotte,Branch,3304.0,Doctor,31620.0,5.0,94717924.55159998,1,0
137908.00950000001,Debit,Nashville,ATM,1382.0,Student,74830.0,5.0,27359913.783999998,0,1
592541.14,Debit,Baltimore,ATM,3304.0,Retired,11900.0,5.0,59009285.52959999,0,0
553454.1655,Debit,Phoenix,Branch,4110.000000000001,Retired,20890.0,5.0,68092279.13659999,0,1
282953.88100000005,Credit,Albuquerque,Online,4048.0000000000005,Doctor,59460.0,5.0,110951274.47219996,1,0
410921.98750000005,Debit,nan,Branch,2002.0,Engineer,62940.0,5.0,95170921.28459999,1,2
136891.019,Debit,Miami,Online,3056.0,Engineer,41770.0,13.0,94393462.85219999,1,1
326895.5460000001,Debit,Indianapolis,ATM,1878.0,Doctor,34230.0,5.0,89777210.43019998,1,3
1852956.951,Debit,Raleigh,ATM,3304.0,Engineer,9290.0,5.0,11392857.509399997,0,2
1413290.8505,Debit,Philadelphia,ATM,3428.0,Engineer,34810.0,5.0,146182816.44239998,1,1
409521.227,Debit,Columbus,ATM,2808.0,Engineer,4940.0,5.0,55585255.0512,0,0
180544.85650000002,Debit,Miami,Branch,1692.0,Student,58880.0,5.0,9623120.518999998,0,1
175056.9455,nan,Boston,ATM,4482.000000000001,Retired,24950.0,5.0,94989871.35879998,1,0
506423.152,Credit,San Diego,Branch,3552.0,Retired,67580.0,5.0,61912778.875399984,0,2
148711.135,Credit,Fort Worth,Online,3180.0,Doctor,58300.0,5.0,164830958.79979998,2,3
7004.0625,Debit,Miami,Online,4296.000000000001,Doctor,42350.0,5.0,149022042.27139997,2,1
84199.398,Credit,Seattle,Online,1630.0,Student,72800.0,5.0,24458800.716599997,0,2
431338.5515,Debit,Boston,Online,1134.0,Student,37420.0,5.0,7860673.1312,0,0
123382.315,Debit,Louisville,ATM,3428.0,Retired,19440.0,5.0,112026416.47199997,1,1
214508.5015,Debit,Jacksonville,Online,3862.0,Doctor,14220.0,5.0,161971946.90659997,2,3
1779081.226,Debit,San Francisco,ATM,3676.0,Retired,44380.0,5.0,105693537.02139997,1,2
1177598.5050000001,Credit,Fort Worth,Branch,3800.0,Retired,10740.0,5.0,108706076.87139998,1,3
50024.679500000006,Debit,Baltimore,Branch,1258.0,Student,5519.999999999999,13.0,5206662.7152,0,0
327068.2425,Debit,San Francisco,Branch,3738.0,Engineer,57720.0,5.0,33984674.873399995,0,2
660602.7494999999,Debit,San Antonio,Branch,1382.0,Student,35680.0,5.0,28539044.196399998,0,2
1674619.0320000001,Debit,Washington,Online,1382.0,Student,83530.0,5.0,7483250.237399999,0,2
562127.3674999999,Debit,Memphis,Branch,2312.0,Engineer,16250.0,5.0,18103754.9234,0,1
54572.35400000001,Debit,Fresno,ATM,1134.0,Student,70480.0,5.0,15933684.859599998,0,3
401078.28700000007,Debit,El Paso,ATM,1320.0,Student,21470.0,5.0,2795440.6959999995,0,3
38473.2025,Debit,Chicago,ATM,4482.000000000001,Retired,49600.0,5.0,106304375.96579999,1,0
335837.38700000005,Debit,Phoenix,Online,1754.0,Student,20600.0,5.0,22224165.6012,0,1
171737.335,Credit,Louisville,Branch,2560.0,Engineer,38870.0,5.0,128817049.073,1,1
134243.006,Debit,Baltimore,Branch,1754.0,Student,9000.0,5.0,2441671.8187999995,0,0
722984.563,Credit,Nashville,Online,1320.0,Student,25530.0,5.0,12521109.470999997,0,1
285026.239,Credit,Columbus,Branch,4420.000000000001,Retired,31040.0,5.0,84456098.06699999,1,0
745991.5745,Credit,Jacksonville,Online,1630.0,Student,8710.0,5.0,24673025.7726,0,3
192614.423,Debit,Seattle,Branch,3924.0,Doctor,14220.0,5.0,151321539.9732,2,2
263324.0455,Debit,Fresno,Branch,3986.0000000000005,Doctor,18280.0,5.0,206013048.00259998,2,3
1669975.415,Debit,San Jose,ATM,3180.0,Retired,66420.0,5.0,54880097.5752,0,2
880637.279,Debit,Detroit,Branch,3242.0,Engineer,52210.0,5.0,83606636.21299998,1,3
628135.8075,Credit,Memphis,Branch,1258.0,Student,50760.0,5.0,5089136.469199999,0,1
1452857.5375,Debit,Raleigh,Online,3304.0,Engineer,11029.999999999998,5.0,69963326.72639999,0,2
90627.5455,Credit,Memphis,Online,4544.000000000001,Retired,46410.0,5.0,99076363.06939998,1,1
459392.13850000006,Credit,nan,Online,2622.0,Doctor,71930.0,5.0,116940947.53099997,1,2
328066.0445,Debit,Nashville,Branch,1630.0,Student,84690.0,5.0,18823194.069799997,0,1
503564.0655,Credit,San Diego,Online,2312.0,Doctor,79470.0,21.0,191032468.35739997,2,2
1264810.2375,Debit,Boston,ATM,1382.0,Student,59170.0,5.0,18470912.866599996,0,0
60501.60050000001,Debit,Kansas City,Online,1568.0,Student,82080.0,5.0,13016207.378199998,0,3
214259.051,Credit,nan,Online,2994.0,Engineer,40610.0,5.0,85046258.34279999,1,2
479731.9485,Debit,Kansas City,ATM,3862.0,Retired,25530.0,5.0,22932298.425199997,0,3
1063330.9875,Debit,Raleigh,ATM,3056.0,Doctor,31329.999999999993,5.0,220432030.71279997,2,2
1148739.001,nan,Charlotte,Branch,2002.0,Engineer,64390.0,5.0,38487864.0714,0,0
54457.223,Debit,Sacramento,Branch,3428.0,Doctor,28430.0,5.0,2584190.9879999994,0,2
32236.940000000002,Debit,San Diego,ATM,3056.0,Doctor,27270.0,5.0,176245881.40179998,2,2
1720805.7515,Debit,Dallas,Online,2064.0,Doctor,48730.000000000015,5.0,165827254.07759997,2,0
305097.41000000003,Debit,Las Vegas,ATM,3056.0,Engineer,11029.999999999998,5.0,5501370.9346,0,3
108050.7035,Credit,Houston,Online,4668.000000000001,Retired,56560.0,5.0,95152920.42919998,1,3
391426.47150000004,Debit,Philadelphia,Online,3242.0,Retired,62360.0,5.0,72008134.63939999,0,1
97842.42150000001,Debit,Detroit,Branch,1816.0,Doctor,22049.999999999993,5.0,19854598.453999996,0,3
194341.388,Credit,Chicago,Online,2002.0,Engineer,21760.0,5.0,41273384.868999995,0,0
575501.752,Debit,Denver,ATM,1692.0,Student,35390.0,5.0,20351481.569999997,0,3
148787.88900000002,Debit,Phoenix,Online,4172.000000000001,Retired,21180.0,5.0,67486647.05119999,0,1
35211.1575,Debit,Nashville,Branch,1320.0,Student,22630.0,5.0,19241527.9986,0,1
1405615.4505,Credit,San Jose,ATM,1630.0,Student,33650.0,5.0,6568777.0296,0,2
124936.58350000001,Debit,Nashville,ATM,2126.0,Engineer,43510.0,5.0,126231322.89359997,1,1
128697.52949999999,Credit,Los Angeles,ATM,1506.0,Student,16250.0,5.0,14871188.0888,0,3
